run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0032,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,p,0.25,0.5,1001,1,0.16,completed,completed,0.16,rho,0.017023527053862512,0.09031373774324783,0.804084529512451,2.5610076159999995,0.0941090261662289,0.11835179398754891
run_0032,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,p,0.25,0.5,1001,1,0.16,completed,completed,0.16,u,0.020626850827608154,0.15116749767014062,1.528723012906355,2.746629245,0.0,0.11033611259364506
run_0032,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_1001_mode_1,2,on,p,0.25,0.5,1001,1,0.16,completed,completed,0.16,p,0.025989986270476828,0.19100896773798673,1.89509790514242,3.7899661176000015,0.0,0.0
run_0033,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,p,0.25,0.8,101,1,0.16,completed,completed,0.16,rho,0.036446036047865144,0.10774694990693222,0.5993598812124511,2.6518473008999996,0.09656759666622888,0.13709109988754897
run_0033,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,p,0.25,0.8,101,1,0.16,completed,completed,0.16,u,0.030932078321249872,0.10738932508303872,0.988251045906355,3.1650757957,0.0,0.1542787849936449
run_0033,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,p,0.25,0.8,101,1,0.16,completed,completed,0.16,p,0.04622160953474701,0.1651555343426518,1.46646112784242,4.440780280499999,0.0,0.0
run_0034,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,p,0.25,0.8,201,1,0.16,completed,completed,0.16,rho,0.025033020285050542,0.09210590402788274,0.7524233418124511,2.7979585474000004,0.11103183466622887,0.15016948318754886
run_0034,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,p,0.25,0.8,201,1,0.16,completed,completed,0.16,u,0.02184214746388537,0.1179362385678953,1.385934572606355,3.1143798554,0.0,0.16554988309364504
run_0034,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,p,0.25,0.8,201,1,0.16,completed,completed,0.16,p,0.03137868726365043,0.16507130613573412,1.7997980272424199,4.4178840593,0.0,0.0
run_0035,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,p,0.25,0.8,501,1,0.16,completed,completed,0.16,rho,0.016464459584940656,0.08011231141259934,0.802002307312451,2.9486262891000004,0.13836851106622888,0.16308715248754901
